2.0256,2.0524,1.9831,2.0354,2.0432,2.0568,2.0071,2.0383,2.0712,2.0927,2.0835,2.0195,2.033,2.0002,2.009,2.0278,2.0977,2.0724,2.0464,2.1077,2.0261,2.0907,2.0191,2.086,2.068,2.0118,2.0436,2.0259,2.03,2.0563,1.9945,2.0127,2.0226,2.0364,2.0616,2.0477,2.0312,2.0328,2.0328,2.004,2.0331,2.0407,2.0256,2.0634,2.0871,2.0658,2.0206,2.0669,2.0459,2.0032,2.0031,2.0137,1.9628,1.9796,2.0462,1.9626,1.9663,1.949,1.9702,1.9608,1.995,1.9774,2.0051,2.0367,1.9748,2.0196,1.9666,1.9605,1.9975,1.9591,2.0319,1.989,2.0266,1.9625,2.0029,2.0361,1.9966,1.9817,1.9958,1.9913,1.9596,2.0191,1.9824,1.9944,2.0354,2.0183,2.0893,2.0287,2.0379,2.0166,1.9836,1.9968,2.0147,2.0475,2.0209,2.0118,1.9669,1.9487,1.9498,1.9771
2.1163,2.0538,2.0791,2.0961,2.1215,2.0799,2.1004,2.0642,2.0427,2.043,2.0835,2.0296,2.1164,2.017,2.0831,2.1258,2.0412,2.0886,2.0867,2.0859,2.0618,2.0833,2.0685,2.1281,2.0978,2.0541,2.1253,2.1252,2.1445,2.0309,2.0025,2.0865,2.0907,2.0504,2.1033,2.1205,2.061,2.0939,2.1591,2.155,2.0681,2.0581,2.0478,2.141,2.1004,2.1124,2.0874,2.0159,2.149,2.1225,2.0316,1.986,1.9195,2.0038,2.0412,1.966,2.0606,2.0156,1.9421,2.0254,2.0417,2.0056,1.9757,1.9984,2.0394,1.9607,1.9925,2.0077,1.9506,1.9704,1.9555,2.0357,2.0085,2.0132,2.0026,2.0115,1.9681,1.9961,1.9932,2.025,1.9666,2.0236,1.9883,1.9562,1.9794,1.9744,1.9831,1.9955,1.9118,1.9733,2.0467,1.9795,1.9972,2.0804,2.0593,2.0432,2.0271,1.9631,2.0214,1.9743
1.9347,1.9467,1.9709,1.8999,1.9002,1.9717,1.9712,1.9052,1.9412,1.9692,1.9323,1.9447,1.948,1.8939,1.9074,1.8545,1.9204,1.9634,1.948,1.9174,1.9545,1.8746,1.9043,1.9229,1.9444,1.9748,1.9517,1.9155,1.95,1.9381,1.9191,1.9695,1.9195,1.9401,1.9832,1.9342,1.9403,1.9851,1.8941,1.9135,1.9156,1.9505,1.9587,1.9346,1.9382,1.9709,1.9492,1.902,1.8635,1.9165,2.0345,2.0186,1.9859,1.9629,2.0444,1.987,1.984,2.0026,1.9638,1.9968,1.9941,2.0642,2.0204,1.9437,1.9852,2.0389,1.992,2.0007,1.9345,1.989,1.9654,2.0491,2.001,2.0077,1.9774,1.9777,2.0077,2.0055,1.9564,2.0282,2.0399,1.9883,1.9955,2.0089,2.0393,1.9949,1.9904,2.0098,2.0014,1.9247,2.0228,1.9947,1.9989,2.0033,2.006,2.0017,2.0249,1.9803,2.0548,1.9973
1.9732,1.9097,1.9419,1.9161,1.9662,1.8711,1.9683,1.9868,1.9448,1.9144,1.9234,1.941,1.9016,1.9575,1.933,1.9536,1.9523,1.9035,1.8852,1.9409,1.9397,1.9059,1.9788,1.9074,1.8991,1.8973,1.8946,1.9065,1.9452,1.9031,1.8722,1.9096,1.8692,1.9145,1.9074,1.9097,1.9673,1.8972,1.9629,1.9698,1.9132,1.9903,1.9169,1.9145,1.9218,1.902,1.9132,1.9387,1.9219,1.9221,2.0192,1.9996,1.9486,2.0181,2.0166,2.0174,1.9665,2.0317,1.9993,1.9791,1.9961,2.0041,2.0149,2.0259,2.007,1.9573,2.0175,1.9656,1.9593,2.0126,2.0224,1.9697,1.9961,1.9783,1.9945,1.9993,1.9637,1.9878,2.0023,2.0007,1.9799,2.03,1.9634,2.0134,1.9791,1.9638,1.9985,2.0108,2.0076,2.0182,2.0369,1.9335,1.9937,2.0383,1.9695,1.9979,2.0454,1.9533,1.9505,2.0231
2.0241,2.0156,2.0088,2.0034,2.0316,1.9486,2.0206,2.0405,1.9896,2.0102,2.0297,1.9987,2.036,2.0227,2.0694,1.9771,2.002,1.9881,2.0146,1.9917,2.0295,2.0302,1.9916,1.9747,1.9877,2.0606,2.0255,2.0346,1.9661,1.9921,2.016,2.0653,2.0233,1.9971,1.9634,2.0207,2.0249,1.983,1.9868,1.9684,1.9744,2.0508,2.0156,2.0045,2.052,1.9791,2.0093,1.9453,2.0187,1.9839,2.0075,1.9337,2.0259,2.0078,1.9584,2.051,1.9731,1.9578,1.9956,2.0086,2.0033,1.9935,2.0169,2.0043,1.9879,1.979,1.992,2.0453,2.0369,2.0309,1.9794,1.9811,1.9755,1.9919,1.9646,1.9564,2.0205,1.997,2.0036,2.0136,1.946,1.955,2.0156,1.984,2.0218,1.9626,1.947,1.9772,1.9344,1.9934,1.9244,1.9834,1.9961,1.9991,1.997,1.9813,1.9892,2.0037,1.9829,1.9479
2.0193,1.9801,2.0133,1.9864,1.9773,1.9875,1.975,1.9409,1.9719,1.952,1.9924,1.9605,1.9969,1.971,1.9323,2.0103,2.0192,1.938,1.9394,2.0153,1.9745,1.9558,1.9642,2.003,1.9945,1.9679,1.9568,1.9463,1.9775,2.0089,2.0154,1.9711,2.0344,1.9875,2.0002,1.9754,1.9336,2.0107,1.9364,1.938,1.9935,1.9721,1.9917,1.9557,1.9816,2.0107,2.0105,1.9997,2.0223,1.9692,1.9936,1.9844,1.9651,2.0217,2.0272,2.0049,2.0294,2.0228,2.0058,1.9682,2.0259,1.9666,2.0198,1.9837,1.9763,2.025,2.0108,1.994,1.9869,1.9548,2.0287,1.9984,1.9587,2.0151,1.9656,1.9844,1.9742,2.0156,2.0159,1.8812,1.9521,1.9763,1.9711,1.9776,2.0222,2.0172,1.9561,2.014,1.9981,1.9776,1.9423,2.0075,1.9873,1.9772,1.9676,1.9825,1.9175,2.0252,2.0163,1.9798
1.9563,1.9304,1.9515,1.9295,1.8957,1.9387,1.9041,1.9576,1.9594,1.9259,1.9613,1.9246,1.92,1.9619,1.989,1.8847,1.9797,1.9154,1.9176,1.9093,1.9072,1.9233,1.8943,1.924,1.8981,1.9754,1.9322,1.8899,1.9018,1.9199,1.8859,1.9051,1.9485,1.9532,1.9313,1.9345,1.9269,1.9079,1.9677,1.9788,1.9136,1.9182,1.9117,1.9054,1.9111,1.9584,1.9371,1.9388,1.9147,1.9438,1.9692,2.0018,1.9904,1.9421,2.0379,2.0051,2.0022,2.0109,1.9842,1.9727,2,1.9552,1.9596,1.9974,1.9999,1.9959,1.9815,2.0623,1.9519,2.0113,1.9596,1.9971,1.9475,2.0237,1.9917,1.9817,2.0132,2.0046,2.0026,2.0211,1.964,1.9815,1.9685,1.9815,1.9786,2.043,2.0244,2.0345,2.0084,1.9745,2.0516,2.0308,1.9626,1.972,1.9343,1.9683,1.9559,1.9838,1.9448,2.0112
2.0633,2.0403,2.0183,2.0349,1.9981,2.055,1.9922,2.0493,2.0679,2.0283,2.0311,2.0316,2.0073,2.0372,2.0569,2.0075,2.0462,2.0437,2.0395,2.094,2.0704,1.9475,2.0492,1.9893,2.0587,2.0661,2.0613,2.0151,2.0677,2.0302,1.9978,2.0453,2.04,2.0392,2.0524,1.9749,2.0731,2.0399,2.0465,2.0258,2.0619,2.0295,2.0263,2.0148,1.9615,2.0754,2.0605,2.036,2.0277,2.0581,2.0292,1.9865,1.9666,2.0463,1.9779,1.9771,2.0067,1.9906,2.0013,2.0377,1.9481,1.98,1.9468,1.9787,2.0129,1.9704,2.0012,1.9731,2.0099,1.9485,1.9692,2.009,2.0193,1.9939,1.9333,1.9235,1.9995,2.0016,1.9703,2.0121,1.9583,1.9815,2.0239,2.0199,1.9209,1.9668,2.0233,1.9903,2.0234,1.9476,2.0007,2.0358,1.9733,2.0404,1.9718,2.033,1.942,1.9898,1.9594,1.9903
1.9844,2.0759,2.1235,2.0756,2.1323,2.0597,2.0374,2.0385,2.0605,2.0426,2.0485,2.0349,2.0552,2.0286,2.0352,2.0273,1.982,2.0336,2.0804,2.0494,1.9976,2.033,2.0357,2.0477,2.02,2.051,2.0024,2.0244,2.0316,2.0274,2.099,2.053,2.0184,2.0103,2.0787,2.0404,2.0412,2.0573,2.0425,2.0476,2.0029,2.0322,2.0352,2.0451,2.0778,2.0565,2.0466,2.0619,2.0287,2.0509,2.0161,1.9821,2.023,1.9713,2.0328,1.9779,1.9918,2.011,2.022,1.9845,1.9763,2.0299,1.9787,2.01,1.9866,1.9977,1.9834,2.0463,1.9627,1.9862,1.994,1.9764,1.9567,1.9768,1.9754,1.9743,2.0435,1.9026,1.942,2.0049,2.0163,1.9948,2.0208,2.0212,2.0408,2.017,2.0188,1.9944,1.9654,2.0016,1.9936,2.0001,2.0186,1.9491,1.9621,1.9786,2.0205,1.9458,2.0316,2.0131
2.0479,2.0283,1.986,2.0164,2.0057,2.0135,1.9738,2.0584,2.019,2.0285,2.0491,1.9547,1.9923,1.982,2.0779,1.9821,1.9934,2.0066,1.981,2.0084,2.0297,1.9908,2.0449,1.9932,2.0159,1.9864,2.073,1.9907,1.9833,1.9777,2.0165,2.0386,2.041,2.0114,1.9875,2.0578,1.9573,1.908,2.0296,1.9974,2.0266,2.0865,2.0728,2.025,1.9924,2.0031,2.0114,2.0513,2.1096,2.0028,2.0061,2.0282,2.0578,1.9676,2.0142,1.9777,2.0041,2.0119,2.0401,2.0079,2.0149,2.04,2.03,1.9924,1.9978,2.0017,1.9659,2.0029,1.9523,2.0063,1.9511,2.0156,1.9947,1.9896,2.0078,1.9925,1.9954,2.0411,1.9577,1.9314,1.9829,1.9633,1.9519,2.0384,2.0016,2.0738,1.9862,2.0122,2.0209,1.9764,1.966,2.0212,1.9694,2.0023,1.9898,1.9796,1.9575,1.9558,1.9457,1.9806
2.242,2.2184,2.1789,2.2584,2.2835,2.2397,2.1882,2.2874,2.2289,2.1747,2.1698,2.2127,2.2199,2.2335,2.2173,2.2439,2.2157,2.2326,2.2599,2.2022,2.2084,2.2383,2.2807,2.2326,2.225,2.172,2.1922,2.218,2.1586,2.2149,2.1408,2.2388,2.182,2.267,2.2779,2.2039,2.2022,2.1979,2.2353,2.2076,2.2166,2.1577,2.1826,2.2062,2.2163,2.2197,2.2662,2.2586,2.2245,2.2685,2.0029,1.9964,2.0003,2.0319,2.0087,1.9808,2.0445,2.0001,2.0219,1.9708,2.1222,2.0078,2.0536,2.0095,2.0284,1.9405,2.0617,1.9963,2.0399,2.0626,1.998,2.0178,2.0548,1.9936,1.9823,2.0031,2.0007,2.0123,2.021,2.0403,2.0481,2.0458,2.0116,2.0281,2.0141,2.0794,2.018,2.0537,1.9765,1.9883,2.004,2.025,2.0537,2.0482,2.0141,2.0159,2.0099,2.0173,2.0224,1.9933
